postid,links,tags,title,question,answers,uniq,raw,words,len,ratio,probability
1353,https://api.github.com/repos/ytdl-org/youtube-dl/issues/1353,issue,new encrypt length signatur cannot download vevo video,tri cannot download encrypt signatur b c cf efa b f e ec eeb eceb fd cd f ed e b b ab debug inform youtub set languag youtub rv c wjbskw download video webpag youtub rv c wjbskw download video info webpag youtub rv c wjbskw extract video inform youtub rv c wjbskw encrypt signatur detect youtub encrypt signatur length itag html player vflg g pq youtub encrypt signatur length itag html player vflg g pq youtub encrypt signatur length itag html player vflg g pq youtub encrypt signatur length itag html player vflg g pq youtub encrypt signatur length itag html player vflg g pq youtub encrypt signatur length itag html player vflg g pq youtub encrypt signatur length itag html player vflg g pq youtub encrypt signatur length itag html player vflg g pq youtub encrypt signatur length itag html player vflg g pq youtub encrypt signatur length itag html player vflg g pq youtub encrypt signatur length itag html player vflg g pq youtub encrypt signatur length itag html player vflg g pq youtub encrypt signatur length itag html player vflg g pq youtub encrypt signatur length itag html player vflg g pq youtub encrypt signatur length itag html player vflg g pq youtub encrypt signatur length itag html player vflg g pq youtub encrypt signatur length itag html player vflg g pq youtub encrypt signatur length itag html player vflg g pq youtub encrypt signatur length itag html player vflg g pq youtub encrypt signatur length itag html player vflg g pq youtub encrypt signatur length itag html player vflg g pq youtub encrypt signatur length itag html player vflg g pq youtub encrypt signatur length itag html player vflg g pq youtub encrypt signatur length itag html player vflg g pq youtub encrypt signatur length itag html player vflg g pq youtub encrypt signatur length itag html player vflg g pq youtub encrypt signatur length itag html player vflg g pq youtub encrypt signatur length itag html player vflg g pq youtub encrypt signatur length itag html player vflg g pq youtub encrypt signatur length itag html player vflg g pq encrypt signatur b c cf efa b f e ec eeb eceb fd cd f ed e b b ab,probabl run outdat version releas yesterday version least download video older version run updat hi issu well updat last version thank write great softwar rootvelupload youtub dl u youtub dl date rootvelupload youtub dl verbos system config debug user config debug command line arg verbos youtub dl version debug python version linux el x x cento final debug proxi map youtub set languag youtub coqdsmeqvt download video webpag youtub coqdsmeqvt download video info webpag youtub coqdsmeqvt extract video inform youtub coqdsmeqvt encrypt signatur detect youtub encrypt signatur length itag html player vflhor nv youtub encrypt signatur length itag html player vflhor nv youtub encrypt signatur length itag html player vflhor nv youtub encrypt signatur length itag html player vflhor nv youtub encrypt signatur length itag html player vflhor nv youtub encrypt signatur length itag html player vflhor nv youtub encrypt signatur length itag html player vflhor nv youtub encrypt signatur length itag html player vflhor nv youtub encrypt signatur length itag html player vflhor nv youtub encrypt signatur length itag html player vflhor nv youtub encrypt signatur length itag html player vflhor nv youtub encrypt signatur length itag html player vflhor nv youtub encrypt signatur length itag html player vflhor nv youtub encrypt signatur length itag html player vflhor nv youtub encrypt signatur length itag html player vflhor nv youtub encrypt signatur length itag html player vflhor nv youtub encrypt signatur length itag html player vflhor nv youtub encrypt signatur length itag html player vflhor nv youtub encrypt signatur length itag html player vflhor nv youtub encrypt signatur length itag html player vflhor nv youtub encrypt signatur length itag html player vflhor nv youtub encrypt signatur length itag html player vflhor nv youtub encrypt signatur length itag html player vflhor nv youtub encrypt signatur length itag html player vflhor nv youtub encrypt signatur length itag html player vflhor nv youtub encrypt signatur length itag html player vflhor nv youtub encrypt signatur length itag html player vflhor nv youtub encrypt signatur length itag html player vflhor nv youtub encrypt signatur length itag html player vflhor nv youtub encrypt signatur length itag html player vflhor nv error unabl download video traceback recent call last file usr local sbin youtub dl youtub dl youtubedl py line download video self extract info url file usr local sbin youtub dl youtub dl youtubedl py line extract info return self process ie result ie result download download file usr local sbin youtub dl youtub dl youtubedl py line process ie result r ie result entri file usr local sbin youtub dl youtub dl youtubedl py line process ie result self process info ie result file usr local sbin youtub dl youtub dl youtubedl py line process info rais unavailablevideoerror err unavailablevideoerror http error forbidden yup issu thank report fix e f c c bc ab ac,3,132,encrypt|signature|availability,856,0.1542056074766355,0.2867293357849121
3007,https://api.github.com/repos/acmesh-official/acme.sh/issues/3007,issue,reload command execut cron encod length exce base singl line limit,issu issu bug report make sure abl repro latest releas version instal latest version search exist issu refer debug info reproduc issu cert reload command base encod exce limit singl line base encod exampl debug log note see base valu read domain config initi attempt decod via function valu empti appear due inconsist encod store decod due valu empti reload command execut success certif renew standard encod valu includ newlin howev store domain config without newlin charact attempt decod domain config valu standard singl line decod result empti valu decod option correctli decod valu,os version openssl version great question run legaci system date setup reproduc ubuntu run openssl f reproduc develop environ system run maco libressl howev run decrypt command without use openssl g decrypt correctli,5,17,encode|decode|certificate|openssl|crypt,139,0.1223021582733813,0.2863481342792511
17645,https://api.github.com/repos/ethereum/go-ethereum/issues/17645,pr,remov unsaf packag exchang binari size interfac,use googl app cloud complain unsaf packag import size interfac pr chang unsaf packag encod binari size struct,googl app engin end use setup pleas decid,2,4,unsafe|encode,34,0.11764705882352941,0.2863476872444153
10633,https://api.github.com/repos/symfony/symfony/issues/10633,issue,throw accessdeniedexcept outsid firewal return incorrect respons code,throw symfoni compon secur core except accessdeniedexcept within firewal return respons code rather alway return secret variabl url match throw except,,2,3,firewall|security,30,0.1,0.28629857301712036
255,https://api.github.com/repos/aria2/aria2/issues/255,issue,util secur lo build error,v openssl crypto lib,duplic,3,3,security|openssl|crypt,11,0.2727272727272727,0.2862538993358612
424,https://api.github.com/repos/go-kit/kit/issues/424,issue,one go kit depend goroutin safe,got panic one depend routin tri write author comment goroutin option add mutex gener histogram,,2,2,safe|authorise,22,0.09090909090909091,0.28598254919052124
1063,https://api.github.com/repos/postcss/postcss/issues/1063,pr,add postcss hash plugin,postcss plugin replac output file name hash algorithm md sha sha etc string length choic cach bust,,2,4,hash|sha,22,0.18181818181818182,0.285946249961853
392,https://api.github.com/repos/ageitgey/face_recognition/issues/392,issue,error instal unicodedecodeerror utf codec decod byte xcd posit invalid continu byte,face recognit version last python version oper system window x system languag russian descript tri instal via pip got error,look problem python instal librari abl pip instal librari updat pip,3,4,decode|validate|scripting,44,0.09090909090909091,0.2856336236000061
3471,https://api.github.com/repos/pingcap/tidb/issues/3471,issue,round error select cast durat sign,expect see see instead version tidb use git commit hash c e f ff bdd fadc b e e utc build time,,2,2,signing|hash,29,0.06896551724137931,0.28562796115875244
1673,https://api.github.com/repos/ant-design/ant-design-pro/issues/1673,pr,featur add author author function perform return promis render promiserend compon,promis execut statu chang quit login author result chang mistak author function perform return promis problem author function perform return promis perform return promis render compon realiz dynam verif promis author promis promis promis,deploy preview ant design pro readi built commit,3,8,authorise|login|signing,54,0.14814814814814814,0.28518739342689514
1906,https://api.github.com/repos/nodejs/node-v0.x-archive/issues/1906,issue,buffer leak memori,buffer copi v leak memori code node take megabyt memori never releas without buffer copi buffer releas correctli,actual seem buffer leak memori write someth leak meg memori leak meg memori script valgrind return leak summari definit lost byte block indirectli lost byte block possibl lost byte block still reachabl byte block suppress byte block check show signific memori usag even clear buffer suggest use reason unknown effect within node bug memori leak v gc lazi buffer immedi collect furthemor libc memori manag probabl releas memori os right away anyway report memori usag go v run destructor shutdown buffer collect gc report leak rewrot script complex long run task afterward someth gave gc opportun full sweep see differ number tl dr gc unpredict,3,11,leak|scripting|signing,127,0.08661417322834646,0.28509244322776794
36452,https://api.github.com/repos/microsoft/TypeScript/issues/36452,issue,error support object yieldtyp yieldtyp encodedsemanticclassif full,issu come crash dump telemetri tri de duplic issu best effort basi compar sequenc method call command request ignor line number typescript version prefix vscode version insid command request encodedsemanticclassif full hit session five line hash aefd b adfa fb cb cfcd stack,,3,4,encode|scripting|hash,51,0.0784313725490196,0.28468117117881775
