postid,links,tags,title,question,answers,uniq,raw,words,len,ratio,probability
11182,https://api.github.com/repos/hashicorp/terraform/issues/11182,issue,tls handshak failur creat instanc openstack mitaka,tri creat openstack instanc seem fail openstack mitaka instal latest terraform give tls handshak failur error terraform version terraform v affect resourc openstack comput instanc v terraform configur file debug panic output expect behavior expect openstack instanc creat actual behavior terraform fail error error refresh state error occur post remot error tls handshak failur step reproduc pleas list step requir reproduc issu exampl terraform appli import factoid go version go darwin amd mac os openstack mitaka use virtual ident setup success openstack instal manual commun openstack api question perform oper normal,thank report sorri run taken look option describ hi thank respons neither option effect cert self sign btw abl interact url openstack command line tool curl directli without error yep hm lean gener ssl issu rather openstack specif abl see log side endpoint ssl termin haproxi mayb log someth handshak fail ssl handshak failur log haproxi client e g openstack cli browser issu connect thank check alright detail side debug gist post look run mac connect cloud vpn run terraform linux vm perhap within openstack cloud error first question rememb mac specif network bug past go second rule someth weird go mac certif unfortun happen tri ubuntu vm insid environ try bring mitaka devstack put haproxi front cert test terraform sound good let know need help question cipher accept haproxi config restrict golang client librari go follow believ terraform work fine ssl default bind cipher ecdh rsa aes gcm sha ecdh ecdsa aes gcm sha ecdh rsa aes gcm sha ecdh ecdsa aes gcm sha dhe rsa aes gcm sha dhe dss aes gcm sha kedh aesgcm ecdh rsa aes sha ecdh ecdsa aes sha ecdh rsa aes sha ecdh ecdsa aes sha ecdh rsa aes sha ecdh ecdsa aes sha ecdh rsa aes sha ecdh ecdsa aes sha dhe rsa aes sha dhe rsa aes sha dhe dss aes sha dhe rsa aes sha dhe dss aes sha dhe rsa aes sha aes gcm sha aes gcm sha aes aes high anul enul export des des md psk rc wow thank dig abl provid cipher haproxi server previous use time figur configur openstack provid user face level hi guy go close issu definit interest know cipher list caus problem go lock issu close day help maintain find focu activ issu found problem seem similar pleas open new issu complet issu templat captur detail necessari investig,9,82,tls|sha|signing|ssl|certificate|cipher|rsa|aes|ecdsa,405,0.20246913580246914,0.3362169563770294
41385,https://api.github.com/repos/elastic/elasticsearch/issues/41385,pr,updat tls cipher protocol jdk,commit updat default cipher tls protocol use minimum support jdk jdk condit around tlsv bit cipher support remov jdk longer requir unlimit jce polici file bit cipher support tlsv support jdk new cipher support introduc newer jdk version well cipher order pfs cipher prefer aead cipher final mainstream hardwar support,ping run elasticsearch ci,2,12,tls|cipher,60,0.2,0.33562806248664856
15401,https://api.github.com/repos/nodejs/node/issues/15401,issue,nodej encrypt string match java aes cbc,thank report issu issu tracker bug issu found within node js core requir gener support pleas file issu help repo fill much templat abl version v platform mac subsystem known pleas specifi affect core modul name possibl pleas provid code demonstr problem keep simpl free extern depend abl version platform subsystem hi written nodej encrypt java encrypt use algorithm side java nodej return differ encrypt string pleas help java code import java secur spec algorithmparameterspec import javax crypto cipher import javax crypto spec ivparameterspec import javax crypto spec secretkeyspec import java util base public enum aesutil privat static final string encrypt key rwcmlvpg privat static final string encrypt iv e wa fyot mfex public static string encrypt string src try cipher cipher cipher getinst aes cbc pkc pad cipher init cipher encrypt mode makekey makeiv base encod encod base getencod return encod encodetostr cipher dofin src getbyt catch except e throw new runtimeexcept e public static string decrypt string src string decrypt try cipher cipher cipher getinst aes cbc pkc pad cipher init cipher decrypt mode makekey makeiv base decod decod base getdecod decrypt new string cipher dofin decod decod src catch except e throw new runtimeexcept e return decrypt static algorithmparameterspec makeiv try return new ivparameterspec encrypt iv getbyt utf catch unsupportedencodingexcept e e printstacktrac return null static key makekey try messagedigest md messagedigest getinst sha byte key md digest encrypt key getbyt utf return new secretkeyspec key aes catch nosuchalgorithmexcept e e printstacktrac catch unsupportedencodingexcept e e printstacktrac return null code test code public class aesmain arg public static void main string arg string src hello cryptworld string encrypt aesutil encrypt src string decrypt aesutil decrypt encrypt system println src src system println encrypt encrypt system println decrypt decrypt nodej code var encrypt crypto crypto requir crypto encrypt modul export function var b dec b enc cipher decrypt encrypt iv key key crypto createhash sha updat rwcmlvpg digest iv e wa fyot mfex cipher function mode data var enciph encod enciph crypto mode aes cbc key iv encod enciph updat data encod enciph final return encod encrypt function data return b enc cipher createcipheriv data decrypt function data return cipher createdecipheriv b dec data b enc function data var b b new buffer data binari return b tostr base b dec function data var b b new buffer data base return b tostr binari return encrypt encrypt decrypt decrypt var expect encrypt encrypt hello cryptworld consol log expect expect respons java src hello cryptworld encrypt rh ro nh xzelx paletdgyxrbndooirxaro sy decrypt hello cryptworld respons nodej expect r f h xzelx f tdgi rb dv rb xs node js version v jdk version realli know miss pleas help,gener help question post nodej help issu instead issu tracker report bug submit featur request node core,10,102,encrypt|crypt|aes|cbc|security|cipher|encode|decode|sha|hash,475,0.21473684210526317,0.3353806138038635
36499,https://api.github.com/repos/golang/go/issues/36499,issue,crypto tls gener cert go set keyencipher ku non rsa key,version go use go version go linux amd issu reproduc latest releas yes oper system processor architectur use n expect see see instead summari util templat field valu bit certif subject public key rsa public key ecdsa ed public key present set matter type public key use describ usag ecdsa ellipt curv subject key x unfortun section key usag bit indic key usag bit use certif indic field provid guidanc usag includ e g bit particular rsa key exchang problem present rfc section describ key usag bit ed ellipt curv subject key updat rfc last call stage within ietf lamp wg updat meant clarifi allow key usag extens valu certif ecdsa subject public key ad keyusag extens present certif indic id ecpublickey algorithm algorithmidentifi rfc subjectpublickeyinfo follow valu must present keyencipher dataencipher believ updat rfc work suspect clarifi similarli futur follow lamp wg current behaviour compli updat rfc requir,cc wave hi folk anyth help move forward,7,20,crypt|tls|cipher|rsa|certificate|public key|ecdsa,169,0.11834319526627218,0.33505281805992126
1727,https://api.github.com/repos/swoole/swoole-src/issues/1727,pr,mysql cach sha password support,mysql cach sha password mysql rsa auth switch onhandshak mysql auth encrypt dispatch pdo mysql catch,,4,7,sha|password|rsa|encrypt,22,0.3181818181818182,0.33429595828056335
861,https://api.github.com/repos/fastlane/fastlane/issues/861,issue,nexu upload use ssh key authent,hello nice ssh key store fastfil disk authent crypt password upload ipa nexu order keep authent secret,,4,7,ssh|authentication|crypt|password,24,0.2916666666666667,0.33415988087654114
11004,https://api.github.com/repos/golang/go/issues/11004,issue,x crypto ssh support curv sha diffi hellman group exchang sha,pleas add support follow key exchang method recommend secur variou place around web curv sha caus grief report follow,diffi hellman group exchang sha back forth establish prime complic slower look see add kex worri nsa style adversari ecdh p probabl safest bet cl mention issu,7,11,crypt|ssh|sha|diffie hellman|security|adversarial|safe,58,0.1896551724137931,0.33325183391571045
696,https://api.github.com/repos/golang/go/issues/696,issue,crypto rsa comment typo rsa go,nszabolc contanst constant line diff r ae c c src pkg crypto rsa rsa go src pkg crypto rsa rsa go gt fri mar b src pkg crypto rsa rsa go gt sat mar lhash db hash size valid plaintext contanst time order avoid valid plaintext constant time order avoid attack j manger chosen ciphertext attack rsa optim asymmetr encrypt pad oaep standard pkc v j kilian editor advanc cryptolog,comment statu chang fix,7,22,crypt|rsa|hash|validate|attack|cipher|encrypt,81,0.2716049382716049,0.3332156538963318
5302,https://api.github.com/repos/minio/minio/issues/5302,issue,featur explor possibl support encrypt privat key,expect behavior support decrypt privat key use server tls configur support encrypt privat key use tls support current behavior support encrypt privat key use tls support possibl solut go alreadi support step reproduc bug start gener password protect privat key file gener public crt protect privat key file move newli gener file home minio cert start minio server context secur tls support environ current master openssl self sign cert,possibl fix user provid password env var cli argument instead directli load key load key use handl encrypt rsa ecdsa key thread automat lock sinc recent activ close pleas open new issu relat bug,11,24,encrypt|crypt|private key|tls|password|protect|security|openssl|signing|rsa|ecdsa,111,0.21621621621621623,0.3328873813152313
9049,https://api.github.com/repos/laravel/framework/issues/9049,pr,add encrypt support cipher config,though chang encrypt still keep cipher config pleas,,2,4,encrypt|cipher,14,0.2857142857142857,0.332125723361969
13487,https://api.github.com/repos/golang/go/issues/13487,issue,crypto x add support marshal pkc privat key,crypto x current support pars pkc privat key provid marshal correspond function handi,duplic yep duplic fix c,2,4,crypt|private key,27,0.14814814814814814,0.3318064212799072
798,https://api.github.com/repos/gogs/gogs/issues/798,issue,automat convert ssh public key openssh format,ssh public key gog one convert openssh format first e ssh keygen use automat convert key openssh format window user doesnt convers pretti simpl basic string manipul done without use ssh keygen within gog test creat ssh public key exist openssh key use,sound bad gog know user give ssh ssh public key pleas follow,3,15,ssh|public key|openssh,63,0.23809523809523808,0.3314180076122284
1193,https://api.github.com/repos/hashicorp/vault/issues/1193,issue,add option configur tls cipher suit,default go cipher config bit wonki nice abl put cipher string config overrid know bupkiss go tls listen api quick look doc made seem non trivial,chanc defin wonki grant realli blame cbc vs rc like choos finger blown rather disabl mayb des cri cat face downgrad attack sadmak refer go default cipher order think note easili disabl client side well easili depend tls client librari use complianc pov nice knock everyth relat mitm downgrad alreadi tls version think go default pretti sane updat releas base current think secur commun happi look pr one pop bad sinc go constant map uint valu need basic string array logic map close actual reason vault issu close mistak sync softwar apolog confus caus reopen issu close investig problem caus sorri inconveni got pen tester sweet birthday attack bit block script ssl enum cipher p node dev xxx corp port state servic tcp open trivnet ssl enum cipher tlsv cipher tls ecdh rsa des ede cbc sha secp r c tls ecdh rsa aes cbc sha secp r tls ecdh rsa aes gcm sha secp r tls ecdh rsa aes cbc sha secp r tls ecdh rsa aes gcm sha secp r tls rsa des ede cbc sha rsa c tls rsa aes cbc sha rsa tls rsa aes gcm sha rsa tls rsa aes cbc sha rsa tls rsa aes gcm sha rsa compressor null cipher prefer client warn bit block cipher des vulner sweet attack least strength c least need disabl cipher tls ecdh rsa des ede cbc sha tls rsa des ede cbc sha will work done much faster leav us let know figur design bad ad pr chanc take look close via,14,84,tls|cipher|cbc|attack|mitm|security|pen test|scripting|ssl|rsa|sha|aes|vulnerability|signing,289,0.2906574394463668,0.3312121331691742
